大学生才艺系列课——梦想是力量的源泉	5.00	LTBM羽绒服专修学校		学校信用： 学生满意度：98.95% 学生数：957 课程数：9 收藏数：6 建校日期：2013-04-10 校长：倪老师	No category path	http://web.img.chuanke.com/course/2013-07/01/0a144b83739ee1594019ac3a732a1712.jpg	No video length	No start date	2018年7月30日	No video length	7课时	15天	no 3rd platform	http://www.chuanke.com/s1204283.html	LTBM羽绒服专修学校	no type	100%	50	56	no desc	no outline	http://www.chuanke.com/1204283-90733.html	instruction	56	
零基础学习JAVA语言系列课程	0.00	极客学院		学校信用： 学生满意度：99.95% 学生数：40348 课程数：25 收藏数：651 建校日期：2014-02-20 校长：极客学院 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-11/25/6f15932f40a59ddfedead35143619bfe.jpg	No video length	No start date	2016年11月25日	No video length	100课时	15天	no 3rd platform	http://www.chuanke.com/s1432070.html	极客学院	no type	99.98%	4715	6065	no desc	no outline	http://www.chuanke.com/1432070-118140.html	instruction	6065	
兄弟连Cocos2d-x手机游戏开发C编程基础	0.00	LAMP兄弟连		学校信用： 学生满意度：99.80% 学生数：6685 课程数：10 收藏数：102 建校日期：2013-12-06 校长：haifeng	No category path	http://web.img.chuanke.com/course/2014-09/03/420332f74f9393e62d4c5c9babcc1214.jpg	No video length	No start date	2019年9月3日	No video length	15课时	15天	no 3rd platform	http://www.chuanke.com/s1344269.html	LAMP兄弟连	no type	100%	90	172	no desc	no outline	http://www.chuanke.com/1344269-110410.html	instruction	172	
UGNX 车载充电器外观设计教程	0.00	星图教育		学校信用： 学生满意度：100.00% 学生数：182 课程数：7 收藏数：3 建校日期：2014-11-05 校长：星图设计	No category path	http://web.img.chuanke.com/course/2015-01/07/71f63327f2e0c939f0bf02f085892598.jpg	No video length	No start date	2020年1月7日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s2511450.html	星图教育	no type	100%	13	17	no desc	no outline	http://www.chuanke.com/2511450-124667.html	instruction	17	
2016届高三一轮复习（江苏）（全国通用）(可单节购买）	100.00	穆老师数学课堂		学校信用： 学生满意度：99.53% 学生数：285 课程数：12 收藏数：4 建校日期：2013-12-26 校长：muweihao	No category path	http://web.img.chuanke.com/course/2014-12/03/495db8c18090c41467a613eb2fb0b971.jpg	No video length	No start date	2019年12月3日	No video length	80课时	15天	no 3rd platform	http://www.chuanke.com/s1342530.html	穆老师数学课堂	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1342530-118965.html	instruction	0	
LTE自学第一教材	0.00	LTE学园		学校信用： 学生满意度：99.80% 学生数：496 课程数：8 收藏数：7 建校日期：2014-07-22 校长：LTE学习大使	No category path	http://web.img.chuanke.com/course/2014-07/24/c6cffbe97ad090014a458d6cd51a0e37.jpg	No video length	No start date	2015年12月31日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1302728.html	LTE学园	no type	100%	143	197	no desc	no outline	http://www.chuanke.com/1302728-104014.html	instruction	197	
高三一轮复习三角函数&解三角形（全国通用）	15.00	穆老师数学课堂		学校信用： 学生满意度：99.53% 学生数：285 课程数：12 收藏数：4 建校日期：2013-12-26 校长：muweihao	No category path	http://web.img.chuanke.com/course/2014-01/09/99e17b8c7916ff3817fbece63dc17c23.jpg	No video length	No start date	2020年1月8日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1342530.html	穆老师数学课堂	no type	100%	2	3	no desc	no outline	http://www.chuanke.com/1342530-96268.html	instruction	3	
公务员结构化面试辅导	0.00	公务员吧		学校信用： 学生满意度：99.87% 学生数：2409 课程数：3 收藏数：23 建校日期：2012-08-29 校长：小蓝莓	No category path	http://web.img.chuanke.com/course/2013-07/10/b020bae91e33f3ae3a1dc8aca5941904.jpg	No video length	No start date	2016年3月15日	No video length	2课时	15天	no 3rd platform	http://www.chuanke.com/s1039361.html	公务员吧	no type	100%	201	341	no desc	no outline	http://www.chuanke.com/1039361-83638.html	instruction	341	
兄弟连Cocos2d-x3.0 final手机游戏开发核心技术	0.00	LAMP兄弟连		学校信用： 学生满意度：99.80% 学生数：6685 课程数：10 收藏数：102 建校日期：2013-12-06 校长：haifeng	No category path	http://web.img.chuanke.com/course/2014-09/03/d4dc03fc809b724904336c1dba809cdb.jpg	No video length	No start date	2019年9月3日	No video length	22课时	15天	no 3rd platform	http://www.chuanke.com/s1344269.html	LAMP兄弟连	no type	100%	103	141	no desc	no outline	http://www.chuanke.com/1344269-110407.html	instruction	141	
零基础学习Android开发系列课程	0.00	极客学院		学校信用： 学生满意度：99.95% 学生数：40348 课程数：25 收藏数：651 建校日期：2014-02-20 校长：极客学院 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-11/17/826947e8b7955e0a075b1ce0137c54ca.jpg	No video length	No start date	2016年11月17日	No video length	200课时	15天	no 3rd platform	http://www.chuanke.com/s1432070.html	极客学院	no type	99.97%	5756	10102	no desc	no outline	http://www.chuanke.com/1432070-117405.html	instruction	10102	
倪老师360裁吧创意课	3.00	LTBM羽绒服专修学校		学校信用： 学生满意度：98.95% 学生数：957 课程数：9 收藏数：6 建校日期：2013-04-10 校长：倪老师	No category path	http://web.img.chuanke.com/course/2013-05/01/4bb8f13a004c173a5122e81b7ff801f4.jpg	No video length	No start date	2023年6月30日	No video length	7课时	15天	no 3rd platform	http://www.chuanke.com/s1204283.html	LTBM羽绒服专修学校	no type	98.47%	587	697	no desc	no outline	http://www.chuanke.com/1204283-88726.html	instruction	697	
PMP项目管理认证培训高清直播	0.00	易迪思中国培训中心		学校信用： 学生满意度：99.83% 学生数：4769 课程数：15 收藏数：47 建校日期：2013-06-19 校长：易迪思培训中心	No category path	http://web.img.chuanke.com/course/2014-03/03/d70592393f5036ca2a05ff880b4756e5.jpg	No video length	No start date	2016年2月29日	No video length	36课时	15天	no 3rd platform	http://www.chuanke.com/s1354866.html	易迪思中国培训中心	no type	99.65%	285	385	no desc	no outline	http://www.chuanke.com/1354866-97722.html	instruction	385	
雅思8分得主杨华梦：手把手教你雅思口语解题技巧	0.00	智课网		学校信用： 学生满意度：99.94% 学生数：3200 课程数：38 收藏数：49 建校日期：2014-08-28 校长：智课网	No category path	http://web.img.chuanke.com/course/2014-11/14/1e9a8bd500359e71883f68cd51b029bd.jpg	No video length	No start date	2015年12月31日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1985579.html	智课网	no type	100%	695	1258	no desc	no outline	http://www.chuanke.com/1985579-117101.html	instruction	1258	
淘宝美工培训系列课程-PS店铺装修及全屏海报制作教程（第八节）	0.00	可道商学院		学校信用： 学生满意度：100.00% 学生数：387 课程数：23 收藏数：12 建校日期：2013-12-23 校长：可道商学院	No category path	http://web.img.chuanke.com/course/2015-03/30/bdd9e6f2ff46240d007485c622225659.jpg	No video length	No start date	2019年12月31日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1377916.html	可道商学院	no type	100%	56	62	no desc	no outline	http://www.chuanke.com/1377916-133326.html	instruction	62	
Javaweb图书商城之项目模块	0.00	传智播客教育集团[度]		学校信用： 学生满意度：99.96% 学生数：11571 课程数：24 收藏数：90 建校日期：2014-08-28 校长：传智播客教育集团	No category path	http://web.img.chuanke.com/dxt/./1409173815_39255.jpeg	No video length	No start date	2017年8月27日	No video length	28课时	15天	no 3rd platform	http://www.chuanke.com/s1867921.html	传智播客教育集团[度]	no type	100%	162	205	no desc	no outline	http://www.chuanke.com/1867921-105996.html	instruction	205	
DIV+CSS入门教程	0.00	湖南成才职业培训学校		学校信用： 学生满意度：100.00% 学生数：674 课程数：3 收藏数：4 建校日期：2013-07-27 校长：edutrain.cn	No category path	http://web.img.chuanke.com/course/2014-11/11/12c3073ed85b455091ec5b5403a63655.jpg	No video length	No start date	2015年12月31日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1396450.html	湖南成才职业培训学校	no type	100%	90	118	no desc	no outline	http://www.chuanke.com/1396450-116670.html	instruction	118	
拿什么拯救你，我的留学申请：美研文书拯救计划之二：简历篇	0.00	智课网		学校信用： 学生满意度：99.94% 学生数：3200 课程数：38 收藏数：49 建校日期：2014-08-28 校长：智课网	No category path	http://web.img.chuanke.com/course/2014-11/13/634855119470e4d9cf96b0a5cae2810c.jpg	No video length	No start date	2015年12月31日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1985579.html	智课网	no type	99.55%	221	262	no desc	no outline	http://www.chuanke.com/1985579-117041.html	instruction	262	
PMP项目管理提升个人价值免费讲座	0.00	易迪思中国培训中心		学校信用： 学生满意度：99.83% 学生数：4769 课程数：15 收藏数：47 建校日期：2013-06-19 校长：易迪思培训中心	No category path	http://web.img.chuanke.com/course/2014-03/26/dd6eadd0aaa2958a6693982212ff03e4.jpg	No video length	No start date	2016年2月29日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1354866.html	易迪思中国培训中心	no type	100%	123	239	no desc	no outline	http://www.chuanke.com/1354866-98941.html	instruction	239	
电商如何开展市场调查？	99.00	LTBM羽绒服专修学校		学校信用： 学生满意度：98.95% 学生数：957 课程数：9 收藏数：6 建校日期：2013-04-10 校长：倪老师	No category path	http://web.img.chuanke.com/course/2014-09/03/1c31a2796faa199af938e322b6a292d8.jpg	No video length	No start date	2017年9月3日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1204283.html	LTBM羽绒服专修学校	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1204283-110397.html	instruction	0	
零基础学习Cocos2dx游戏开发系列课程	0.00	极客学院		学校信用： 学生满意度：99.95% 学生数：40348 课程数：25 收藏数：651 建校日期：2014-02-20 校长：极客学院 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-11/20/984afd8b03fd2c02c4c5b37958b034e2.jpg	No video length	No start date	2016年11月20日	No video length	200课时	15天	no 3rd platform	http://www.chuanke.com/s1432070.html	极客学院	no type	100%	1566	2399	no desc	no outline	http://www.chuanke.com/1432070-117670.html	instruction	2399	
平面设计CDR精品课程	0.00	外语之声网络教育培训		学校信用： 学生满意度：99.36% 学生数：1303 课程数：4 收藏数：4 建校日期：2013-08-26 校长：965714134	No category path	http://web.img.chuanke.com/course/2014-08/26/ed0ce20d5d228421c792693610b424a1.jpg	No video length	No start date	2016年8月26日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1364062.html	外语之声网络教育培训	no type	99.15%	117	159	no desc	no outline	http://www.chuanke.com/1364062-105573.html	instruction	159	
公务员考试题型练习	0.00	公务员吧		学校信用： 学生满意度：99.87% 学生数：2409 课程数：3 收藏数：23 建校日期：2012-08-29 校长：小蓝莓	No category path	http://web.img.chuanke.com/course/2013-07/10/a34b36a5d481df6a5f5dbdae164e9e70.jpg	No video length	No start date	2015年10月20日	No video length	8课时	15天	no 3rd platform	http://www.chuanke.com/s1039361.html	公务员吧	no type	100%	324	596	no desc	no outline	http://www.chuanke.com/1039361-83630.html	instruction	596	
15年中考数学二轮复习（江苏无锡南京版）（全国通用）	30.00	穆老师数学课堂		学校信用： 学生满意度：99.53% 学生数：285 课程数：12 收藏数：4 建校日期：2013-12-26 校长：muweihao	No category path	http://web.img.chuanke.com/course/2014-01/14/0fdf561161fb031236ae5f99e51d31a7.jpg	No video length	No start date	2019年1月14日	No video length	16课时	15天	no 3rd platform	http://www.chuanke.com/s1342530.html	穆老师数学课堂	no type	100%	22	23	no desc	no outline	http://www.chuanke.com/1342530-96434.html	instruction	23	
动画入门33讲（初中级动画师必备）--电脑观看下载资料	0.00	奇迹曼特数字艺术网校		学校信用： 学生满意度：99.84% 学生数：3912 课程数：6 收藏数：37 建校日期：2013-05-10 校长：奇迹曼特数字艺术	No category path	http://web.img.chuanke.com/course/2014-04/15/0339d4f75842044e53860c766396a900.jpg	No video length	No start date	2015年4月15日	No video length	33课时	15天	no 3rd platform	http://www.chuanke.com/s1262740.html	奇迹曼特数字艺术网校	no type	100%	127	245	no desc	no outline	http://www.chuanke.com/1262740-99783.html	instruction	245	
高三一轮复习数列（全国通用）	20.00	穆老师数学课堂		学校信用： 学生满意度：99.53% 学生数：285 课程数：12 收藏数：4 建校日期：2013-12-26 校长：muweihao	No category path	http://web.img.chuanke.com/course/2014-01/10/99e17b8c7916ff3817fbece63dc17c23.jpg	No video length	No start date	2019年1月10日	No video length	4课时	15天	no 3rd platform	http://www.chuanke.com/s1342530.html	穆老师数学课堂	no type	100%	10	1	no desc	no outline	http://www.chuanke.com/1342530-96311.html	instruction	1	
尚硅谷Java基础核心教程_第5章：高级类特性2(day09-day11)	0.00	尚硅谷		学校信用： 学生满意度：100.00% 学生数：321 课程数：28 收藏数：18 建校日期：2014-08-11 校长：尚硅谷IT教育	No category path	http://web.img.chuanke.com/course/2014-09/05/72e69625f4b0189166edc29579f11f90.jpg	No video length	No start date	2016年2月16日	No video length	29课时	15天	no 3rd platform	http://www.chuanke.com/s1982732.html	尚硅谷	no type	100%	35	53	no desc	no outline	http://www.chuanke.com/1982732-110665.html	instruction	53	
史上最牛的Linux视频教程	0.00	LAMP兄弟连		学校信用： 学生满意度：99.80% 学生数：6685 课程数：10 收藏数：102 建校日期：2013-12-06 校长：haifeng	No category path	http://web.img.chuanke.com/course/2014-09/01/23de51af4d0da740df8444937246079a.jpg	No video length	No start date	2019年9月1日	No video length	110课时	15天	no 3rd platform	http://www.chuanke.com/s1344269.html	LAMP兄弟连	no type	99.96%	2232	2707	no desc	no outline	http://www.chuanke.com/1344269-110228.html	instruction	2707	
零基础学习HTML5系列课程	0.00	极客学院		学校信用： 学生满意度：99.95% 学生数：40348 课程数：25 收藏数：651 建校日期：2014-02-20 校长：极客学院 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-11/11/90b04796e7e9ae9edff20b0f7878c077.jpg	No video length	No start date	2016年11月11日	No video length	200课时	15天	no 3rd platform	http://www.chuanke.com/s1432070.html	极客学院	no type	99.99%	11302	14621	no desc	no outline	http://www.chuanke.com/1432070-116619.html	instruction	14621	
倪老师《时装结构设计》讲座专集	1180.00	LTBM羽绒服专修学校		学校信用： 学生满意度：98.95% 学生数：957 课程数：9 收藏数：6 建校日期：2013-04-10 校长：倪老师	No category path	http://web.img.chuanke.com/course/2013-06/06/2118eb2e6447c7d6c9efa0b045716e45.jpg	No video length	No start date	2015年7月1日	No video length	19课时	15天	no 3rd platform	http://www.chuanke.com/s1204283.html	LTBM羽绒服专修学校	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1204283-76180.html	instruction	0	
Excel36计72变	0.00	易迪思中国培训中心		学校信用： 学生满意度：99.83% 学生数：4769 课程数：15 收藏数：47 建校日期：2013-06-19 校长：易迪思培训中心	No category path	http://web.img.chuanke.com/course/2014-06/12/2079ba572c22d46eddf29f75cc3038c5.jpg	No video length	No start date	2016年1月31日	No video length	36课时	15天	no 3rd platform	http://www.chuanke.com/s1354866.html	易迪思中国培训中心	no type	100%	354	700	no desc	no outline	http://www.chuanke.com/1354866-102099.html	instruction	700	
【管理预备课】领导力培训，原价99元，限时0元抢购	0.00	百点学苑		学校信用： 学生满意度：99.90% 学生数：22112 课程数：42 收藏数：200 建校日期：2012-05-25 校长：俞炳呈	No category path	http://web.img.chuanke.com/course/2014-08/29/0a66a0b50dfeebe8d6e3c9b0f9e6fcce.jpg	No video length	No start date	2015年5月20日	No video length	8课时	15天	no 3rd platform	http://www.chuanke.com/s1019545.html	百点学苑	no type	99.99%	6717	7398	no desc	no outline	http://www.chuanke.com/1019545-94254.html	instruction	7398	
如何快速打造一个跨境电商品牌	0.00	新念力在线课堂		学校信用： 学生满意度：100.00% 学生数：295 课程数：14 收藏数：10 建校日期：2014-02-11 校长：1251233090@qq.co	No category path	http://web.img.chuanke.com/course/2014-11/23/76e5e5214d0897c39c5c486569e2bf3f.jpg	No video length	No start date	2017年11月23日	No video length	9课时	15天	no 3rd platform	http://www.chuanke.com/s1420430.html	新念力在线课堂	no type	100%	5	6	no desc	no outline	http://www.chuanke.com/1420430-117930.html	instruction	6	
Javaweb图书商城之项目功能	0.00	传智播客教育集团[度]		学校信用： 学生满意度：99.96% 学生数：11571 课程数：24 收藏数：90 建校日期：2014-08-28 校长：传智播客教育集团	No category path	http://web.img.chuanke.com/dxt/./1409173793_89620.jpeg	No video length	No start date	2017年8月27日	No video length	27课时	15天	no 3rd platform	http://www.chuanke.com/s1867921.html	传智播客教育集团[度]	no type	100%	104	138	no desc	no outline	http://www.chuanke.com/1867921-106011.html	instruction	138	
google(谷歌)外贸推广实践(6篇)	6.00	新念力在线课堂		学校信用： 学生满意度：100.00% 学生数：295 课程数：14 收藏数：10 建校日期：2014-02-11 校长：1251233090@qq.co	No category path	http://web.img.chuanke.com/course/2014-03/01/821ac94fb70c5170e2a7811fc8dbd96c.jpg	No video length	No start date	2017年3月1日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1420430.html	新念力在线课堂	no type	100%	1	1	no desc	no outline	http://www.chuanke.com/1420430-97670.html	instruction	1	
【创业预备课】采购技巧（体验课）	0.00	百点学苑		学校信用： 学生满意度：99.90% 学生数：22112 课程数：42 收藏数：200 建校日期：2012-05-25 校长：俞炳呈	No category path	http://web.img.chuanke.com/course/2014-08/29/3a2df7769f4d5cfef3190ec27cad99d6.jpg	No video length	No start date	2023年6月30日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1019545.html	百点学苑	no type	100%	1005	1345	no desc	no outline	http://www.chuanke.com/1019545-90445.html	instruction	1345	
Word，你用到想掀桌子吗	0.00	易迪思中国培训中心		学校信用： 学生满意度：99.83% 学生数：4769 课程数：15 收藏数：47 建校日期：2013-06-19 校长：易迪思培训中心	No category path	http://web.img.chuanke.com/course/2014-06/09/66e2a7778dd9200b5d3d23d9a39cca85.jpg	No video length	No start date	2016年3月30日	No video length	36课时	15天	no 3rd platform	http://www.chuanke.com/s1354866.html	易迪思中国培训中心	no type	100%	655	1203	no desc	no outline	http://www.chuanke.com/1354866-101972.html	instruction	1203	
倪老师快速裁剪法——8天轻松学裁剪	8.00	LTBM羽绒服专修学校		学校信用： 学生满意度：98.95% 学生数：957 课程数：9 收藏数：6 建校日期：2013-04-10 校长：倪老师	No category path	http://web.img.chuanke.com/course/2013-05/01/490876f4945fab49c138f3fe1f4908e7.jpg	No video length	No start date	2023年6月30日	No video length	11课时	15天	no 3rd platform	http://www.chuanke.com/s1204283.html	LTBM羽绒服专修学校	no type	100%	1	1	no desc	no outline	http://www.chuanke.com/1204283-88715.html	instruction	1	
HTML5实战开发——围住神经猫	0.00	极客学院		学校信用： 学生满意度：99.95% 学生数：40348 课程数：25 收藏数：651 建校日期：2014-02-20 校长：极客学院 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-08/01/6740e02e4c778fadc7d74539a838b77f.jpg	No video length	No start date	2015年8月1日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1432070.html	极客学院	no type	99.81%	1040	1980	no desc	no outline	http://www.chuanke.com/1432070-104643.html	instruction	1980	
兄弟连Cocos2d-x手机游戏开发C++编程基础	0.00	LAMP兄弟连		学校信用： 学生满意度：99.80% 学生数：6685 课程数：10 收藏数：102 建校日期：2013-12-06 校长：haifeng	No category path	http://web.img.chuanke.com/course/2014-09/03/5b2c11c2626f2ea6bf5de622f0a31f7f.jpg	No video length	No start date	2019年9月3日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1344269.html	LAMP兄弟连	no type	100%	75	101	no desc	no outline	http://www.chuanke.com/1344269-110409.html	instruction	101	
学习日语的第一堂课 轻松搞定日语发音	0.00	新知课堂		学校信用： 学生满意度：99.87% 学生数：10655 课程数：15 收藏数：80 建校日期：2014-06-11 校长：肥猫	No category path	http://web.img.chuanke.com/course/2014-10/14/5a2f34f17ccf355905e6f064e6904bfc.jpg	No video length	No start date	2015年9月17日	No video length	11课时	15天	no 3rd platform	http://www.chuanke.com/s1736343.html	新知课堂	no type	99.91%	1132	1851	no desc	no outline	http://www.chuanke.com/1736343-110420.html	instruction	1851	
高三数学一轮复习集合与常用逻辑用语&函数、导数及其应用	20.00	穆老师数学课堂		学校信用： 学生满意度：99.53% 学生数：285 课程数：12 收藏数：4 建校日期：2013-12-26 校长：muweihao	No category path	http://web.img.chuanke.com/course/2015-01/08/2350f8525a55dba63e53cdafc9fd2d31.jpg	No video length	No start date	2018年1月31日	No video length	16课时	15天	no 3rd platform	http://www.chuanke.com/s1342530.html	穆老师数学课堂	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1342530-124766.html	instruction	0	
写实角色动画系列教程	0.00	奇迹曼特数字艺术网校		学校信用： 学生满意度：99.84% 学生数：3912 课程数：6 收藏数：37 建校日期：2013-05-10 校长：奇迹曼特数字艺术	No category path	http://web.img.chuanke.com/course/2014-07/09/e98ea558711d36d1ed748598d94d1743.jpg	No video length	No start date	2018年7月9日	No video length	12课时	15天	no 3rd platform	http://www.chuanke.com/s1262740.html	奇迹曼特数字艺术网校	no type	100%	173	232	no desc	no outline	http://www.chuanke.com/1262740-103320.html	instruction	232	
初一初二数学新课教学（单节0.2元）	40.00	穆老师数学课堂		学校信用： 学生满意度：99.53% 学生数：285 课程数：12 收藏数：4 建校日期：2013-12-26 校长：muweihao	No category path	http://web.img.chuanke.com/course/2014-01/20/3681a54d7569ad1f1b48617dcb876b0d.jpg	No video length	No start date	2019年1月20日	No video length	200课时	15天	no 3rd platform	http://www.chuanke.com/s1342530.html	穆老师数学课堂	no type	100%	19	1	no desc	no outline	http://www.chuanke.com/1342530-96705.html	instruction	1	
新版标准日本语初级下册精讲课 免费试听	0.00	新知课堂		学校信用： 学生满意度：99.87% 学生数：10655 课程数：15 收藏数：80 建校日期：2014-06-11 校长：肥猫	No category path	http://web.img.chuanke.com/course/2014-12/08/0c68592adc9b8174318b1b578344e4fc.jpg	No video length	No start date	2016年1月8日	No video length	55课时	15天	no 3rd platform	http://www.chuanke.com/s1736343.html	新知课堂	no type	99.71%	348	511	no desc	no outline	http://www.chuanke.com/1736343-119549.html	instruction	511	
PHPChina学院PHP训练营-类与对象部分	19.90	PHPChina在线讲堂		学校信用： 学生满意度：99.93% 学生数：5603 课程数：13 收藏数：87 建校日期：2013-10-31 校长：PHPChina学院	No category path	http://web.img.chuanke.com/course/2014-12/16/0ee462f347cde12d5b31036208dc23fe.jpg	No video length	No start date	2018年8月31日	No video length	8课时	15天	no 3rd platform	http://www.chuanke.com/s1362050.html	PHPChina在线讲堂	no type	100%	135	138	no desc	no outline	http://www.chuanke.com/1362050-104961.html	instruction	138	
零基础学习IOS应用开发课程	0.00	极客学院		学校信用： 学生满意度：99.95% 学生数：40348 课程数：25 收藏数：651 建校日期：2014-02-20 校长：极客学院 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-11/21/9422745d4041f33a75f0eabfc4ef8bd1.jpg	No video length	No start date	2016年11月21日	No video length	200课时	15天	no 3rd platform	http://www.chuanke.com/s1432070.html	极客学院	no type	99.96%	2802	8096	no desc	no outline	http://www.chuanke.com/1432070-117806.html	instruction	8096	
倪老师《时装造型设计》系列讲座	1280.00	LTBM羽绒服专修学校		学校信用： 学生满意度：98.95% 学生数：957 课程数：9 收藏数：6 建校日期：2013-04-10 校长：倪老师	No category path	http://web.img.chuanke.com/course/2013-07/30/6d89b7af4bb86fe46d5e3dce272697c1.jpg	No video length	No start date	2015年12月30日	No video length	14课时	15天	no 3rd platform	http://www.chuanke.com/s1204283.html	LTBM羽绒服专修学校	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1204283-104833.html	instruction	0	
photoshop 入门课程	1.00	南京明宇培训		学校信用： 学生满意度：98.98% 学生数：1718 课程数：19 收藏数：32 建校日期：2014-05-08 校长：chenkai8898 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-06/26/f086687fb3b914b30f04138c64b211d6.jpg	No video length	No start date	2015年7月24日	No video length	120课时	15天	no 3rd platform	http://www.chuanke.com/s1621447.html	南京明宇培训	no type	90%	20	333	no desc	no outline	http://www.chuanke.com/1621447-102626.html	instruction	333	
赢在职场-基础篇-加薪和晋升的秘籍 公开课	0.00	百点学苑		学校信用： 学生满意度：99.90% 学生数：22112 课程数：42 收藏数：200 建校日期：2012-05-25 校长：俞炳呈	No category path	http://web.img.chuanke.com/course/2014-08/29/64fee28a04d61cd95f3d32d484f44d69.jpg	No video length	No start date	2015年5月20日	No video length	50课时	15天	no 3rd platform	http://www.chuanke.com/s1019545.html	百点学苑	no type	100%	1018	1471	no desc	no outline	http://www.chuanke.com/1019545-93650.html	instruction	1471	
如何制作外贸英文博客	0.00	新念力在线课堂		学校信用： 学生满意度：100.00% 学生数：295 课程数：14 收藏数：10 建校日期：2014-02-11 校长：1251233090@qq.co	No category path	http://web.img.chuanke.com/course/2014-02/24/1ca6428dd2eeb49cd09b26545a1459ef.jpg	No video length	No start date	2016年10月30日	No video length	7课时	15天	no 3rd platform	http://www.chuanke.com/s1420430.html	新念力在线课堂	no type	100%	47	79	no desc	no outline	http://www.chuanke.com/1420430-97159.html	instruction	79	
Javaweb网上图书商城之图书	0.00	传智播客教育集团[度]		学校信用： 学生满意度：99.96% 学生数：11571 课程数：24 收藏数：90 建校日期：2014-08-28 校长：传智播客教育集团	No category path	http://web.img.chuanke.com/dxt/./1409173826_83505.jpeg	No video length	No start date	2017年8月27日	No video length	17课时	15天	no 3rd platform	http://www.chuanke.com/s1867921.html	传智播客教育集团[度]	no type	100%	111	142	no desc	no outline	http://www.chuanke.com/1867921-105969.html	instruction	142	
【威海淘宝培训学校】淘宝搜索排名必须注意的12大违规	0.00	威海淘宝培训学校		学校信用： 学生满意度：100.00% 学生数：154 课程数：20 收藏数：5 建校日期：2014-09-17 校长：欧阳寒枫	No category path	http://web.img.chuanke.com/course/2014-09/22/722da775f1589a4c72fe7b2ef6a3345a.jpg	No video length	No start date	2018年12月31日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s2790259.html	威海淘宝培训学校	no type	100%	27	36	no desc	no outline	http://www.chuanke.com/2790259-112117.html	instruction	36	
【创业必修课】经验分享系列课程	0.00	百点学苑		学校信用： 学生满意度：99.90% 学生数：22112 课程数：42 收藏数：200 建校日期：2012-05-25 校长：俞炳呈	No category path	http://web.img.chuanke.com/course/2014-08/29/a687030290255a15763c779ca8f9ad32.jpg	No video length	No start date	2015年7月1日	No video length	17课时	15天	no 3rd platform	http://www.chuanke.com/s1019545.html	百点学苑	no type	99.91%	1088	1400	no desc	no outline	http://www.chuanke.com/1019545-75610.html	instruction	1400	
excel表格与函数应用技能	0.00	南京明宇培训		学校信用： 学生满意度：98.98% 学生数：1718 课程数：19 收藏数：32 建校日期：2014-05-08 校长：chenkai8898 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2015-03/22/5254d3c1f194cf0c6350bb827834353f.jpg	No video length	No start date	2017年3月22日	No video length	50课时	15天	no 3rd platform	http://www.chuanke.com/s1621447.html	南京明宇培训	no type	100%	68	130	no desc	no outline	http://www.chuanke.com/1621447-132602.html	instruction	130	
大学英语六级冲刺课程	19.90	海文考研		学校信用： 学生满意度：99.92% 学生数：8642 课程数：44 收藏数：55 建校日期：2014-05-29 校长：万学海文考研	No category path	http://web.img.chuanke.com/course/2014-10/11/c9b9a25772493bad36c33de99d0391b7.jpg	No video length	No start date	2015年6月30日	No video length	8课时	15天	no 3rd platform	http://www.chuanke.com/s1752112.html	海文考研	no type	99.92%	1264	5084	no desc	no outline	http://www.chuanke.com/1752112-113845.html	instruction	5084	
